date,question,text,tweetid,userid,username
 Wed Dec 05 05:33:05 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @fmagbanua: Weather is getting better in davao a day after typhoon #pabloph hit davao region http://t.co/bNy0cttq,2.76E17,87612627, leendolphRte
 Wed Dec 05 05:33:08 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @YouScoopGMA: #PabloPH hits Carmen Davao del Norte: http://t.co/QZN9qZYP. Christmas displays fell due to strong winds.,2.76E17,990072110, roseanneacueza
 Wed Dec 05 05:30:43 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @CBMworldwide: CBM Emergency Response Unit reporting from #Philippines on Typhoon #Bopha - http://t.co/GzdeitJ6,2.76E17,25471831, CBMAustralia
 Wed Dec 05 05:26:25 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, All warning signals in Mindanao lifted as 'Pablo' weakens #PabloPH http://t.co/OmJTXGhi,2.76E17,15872418, ABSCBNNews
 Wed Dec 05 05:35:22 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Here's #PabloPH now... http://t.co/9gMzGArM,2.76E17,343749080, KennethNhol
 Wed Dec 05 05:35:22 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," Good news. #Positive ""@fmagbanua: Weather is getting better a day after typhoon #PabloPH hit Davao region http://t.co/so8gSAPU""",2.76E17,203464539, nikkacossette
 Wed Dec 05 05:37:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Thank God.  @ABSCBNBreaking All warning signals in Mindanao lifted as 'Pablo' weakens #PabloPH http://t.co/KnEm4qKw,2.76E17,70349006, ChiliMedley
 Wed Dec 05 05:41:08 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ChiliMedley: Thank God.  @ABSCBNBreaking All warning signals in Mindanao lifted as 'Pablo' weakens #PabloPH http://t.co/KnEm4qKw,2.76E17,103158474, engr_leiyla
 Wed Dec 05 05:41:35 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH  @Reuters: #Philippines biggest typhoon kills at least 82 many buried under mud http://t.co/3HPeBEO7,2.76E17,472122299, PhilippineStar
 Wed Dec 05 05:42:21 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Kasalukuyang nsa West PH Sea si TYPHOON #PabloPH malapit s baybayin ng El Nido Palawan ayon s coordinates ng PAGASA. http://t.co/hbAKjHq3,2.76E17,793180483, PanahonTV
 Wed Dec 05 05:34:57 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ABSCBNNews:  @primyck: Mayor Emano's executive order on resumption of classes today. #CDO #PabloPH http://t.co/9o6fJNJ5,2.76E17,82822344, BGerLo
 Wed Dec 05 05:42:14 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @rapplerdotcom: Maguindanao villages submerged http://t.co/lOOHVHub #PabloPH #Bopha,2.76E17,39896198, kenodalo
 Wed Dec 05 05:34:40 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH aftermath in Siquijor #Rappler #RapplerNewscast http://t.co/WMyYe0Qa,2.76E17,57618992, jem_villaverde
 Wed Dec 05 05:46:59 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," ""@TVPatrol: All warning signals in Mindanao lifted as #PabloPH weakens |via http://t.co/Nk6ncmJr http://t.co/DeyQ6VE1"" - magandang balita yn",2.76E17,71201834, mumay_tonton
 Wed Dec 05 05:44:39 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, El tifí_n #Bopha deja cerca de 100 muertos en #Filipinashttp://t.co/lE8ahuWt,2.76E17,31090827, 20m
 Wed Dec 05 05:45:37 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, All warning signals in Mindanao lifted as #PabloPH weakens |via http://t.co/2EQsAbx9 http://t.co/nkUmEAK5,2.76E17,154426751, TVPatrol
 Wed Dec 05 05:41:35 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @UNTVweb: [ via @dost_pagasa ]At 12:00AM 5/DEC/2012 the eye of Typhoon #PabloPH was located @135km Northeast of Puerto... http://t ...,2.76E17,924762218, iAtrchy
 Wed Dec 05 05:51:02 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," pagasa: SEVERE WEATHER BULLETIN #12 TROPICAL CYCLONE WARNING: TYPHOON ""#PabloPHäó� (BOPHA) ISSUED AT 11:00 AM 05... http://t.co/WFzJvWZa",2.76E17,18240955, eccallano
 Wed Dec 05 05:53:09 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @Storyful: The @YouTube layer on @Google crisis response map for Typhoon #Pablo #Bopha shows Videos geo-located by @Storyful http://t ...,2.76E17,17316885, DavidClinchNews
 Wed Dec 05 05:50:48 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, How terrifying #PabloPH > Philippines biggest typhoon kills at least 82 many buried under mud http://t.co/JAUyQ5zW via @reuters,2.76E17,3840981, momblogger
 Wed Dec 05 05:50:38 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, The @YouTube layer on @Google crisis response map for Typhoon #Pablo #Bopha shows Videos geo-located by @Storyful http://t.co/3OuDv821,2.76E17,119714092, Storyful
 Wed Dec 05 05:54:10 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," SEVERE WEATHER BULLETIN #12TROPICAL CYCLONE WARNING: TYPHOON ""#PabloPHäó� (BOPHA) ISSUED AT 1 http://t.co/VAfnNCEV via @dost_pagasa",2.76E17,313233497, dontlietoMAE
 Wed Dec 05 05:52:49 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @Rambuc:  @mindanaoan: #ReliefPH and #RescuePH needed in Bukidnon badly. Pls help me inform national govt. ... http://t.co/W1zpi1or,2.76E17,276325622, lucasbydesign
 Wed Dec 05 05:56:10 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @jem_villaverde: #PabloPH aftermath in Siquijor #Rappler #RapplerNewscast http://t.co/WMyYe0Qa,2.76E17,18714477, celestat
 Wed Dec 05 05:56:09 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Death toll from Typhoon #Bopha now stands at 97 with hundreds still missing in Philippines http://t.co/bq65M2tY #PabloPH,2.76E17,18066529, an_news
 Wed Dec 05 05:57:22 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," How terrifying #PabloPH > Philippines biggest typhoon kills at least 82 many buried under mud http://t.co/sO3qGpdg via @reuters"" =(",2.76E17,68250094, lovely_castro
 Wed Dec 05 05:57:28 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @an_news: Death toll from Typhoon #Bopha now stands at 97 with hundreds still missing in Philippines http://t.co/FLPAmGVp #PabloPH,2.76E17,22715695, enaliya
 Wed Dec 05 05:58:53 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Eto pala. #PabloPH http://t.co/YkHk0321,2.76E17,238456661, benjocadag
 Wed Dec 05 06:00:16 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, All warning signals in Mindanao lifted as #PabloPH weakens |via http://t.co/MRVLuiXV,2.76E17,913950978, nicaswift0813
 Wed Dec 05 05:59:44 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,"  @YouScoopGMA: ""Still a normal day"" for MSU students in General Santos City http://t.co/eH2V26YD as per @rabsky. GenSan under Signal  ...",2.76E17,504285708, denshobiala
 Wed Dec 05 06:02:48 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH victims call out for help: #RescuePH http://t.co/vqeBT397,2.76E17,330826792, rapplerdotcom
 Wed Dec 05 06:06:08 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, World Vision celebrates 'Pasko para sa Lahat' http://t.co/7EIwtpEF via @gmanews #PabloPH,2.76E17,62406804, girachacoso
 Wed Dec 05 06:02:56 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Aftermath of #PabloPH in Siquijor. Photo from @jem_villaverde. Send us your photos videos or reports using #Rappler! http://t.co/k3SVXHf3,2.76E17,330826792, rapplerdotcom
 Wed Dec 05 06:05:17 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," SEVERE WEATHER BULLETIN #12TROPICAL CYCLONE WARNING: TYPHOON ""#PabloPHäó� (BOPHA) ISSUED AT 1 http://t.co/gdzx5Fu4 via @dost_pagasa",2.76E17,744219319, everythinglorez
 Wed Dec 05 06:08:34 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Silliman University after Typhoon Pablo at 7 in the morningŒæhttp://t.co/e1sBiu0p...Œæ@rapplerdotcom #PabloPH,2.76E17,55562055, mac_florendo
 Wed Dec 05 06:06:57 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, At 09:00AM 5/DEC/2012 the eye of Typhoon #PabloPH was located @115km Northeast of Puerto Princesa City (10.5ŒÁN... http://t.co/Ukmij9se,2.76E17,841222320, TaytayPIO
 Wed Dec 05 06:08:14 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, [ANC] Boracay braces for #PabloPH | Watch: http://t.co/limjaeXF via YoutubeŒ©,2.76E17,979490221, CheckPHOnline
 Wed Dec 05 06:08:18 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, .@dost_pagasa: #PabloPH slows down weakens further over Palawan; may slightly delay exit from PAR http://t.co/QHC6SSdq,2.76E17,39453212, gmanews
 Wed Dec 05 06:08:32 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, [ANCALES] Boracay braces for #PabloPH http://t.co/jetTaMVC,2.76E17,732044208, TheVideoTweets
 Wed Dec 05 06:08:21 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Flood-proofing PH: Creating rainwater harvest systems http://t.co/L1tWTeU3 (old post) #PabloPH,2.76E17,95185359, jcmaningat
 Wed Dec 05 06:08:51 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Nag-operation linis ang mga bagets kaninang umaga. #PabloPH #byepablo http://t.co/7rLpBxlX,2.76E17,570878221, RainDear15
 Wed Dec 05 06:01:11 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #Philippine #RedCross bringing relief to those affected by #Typhoon #Bopha w/ emergency appeal to come http://t.co/QVNIYnTm @avrances,2.76E17,257064561, katherineroux
 Wed Dec 05 06:02:34 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet," SEVERE WEATHER BULLETIN #12TROPICAL CYCLONE WARNING: TYPHOON ""#PabloPHäó� (BOPHA) ISSUED AT 1 http://t.co/AIZdFiaC via @dost_pagasa",2.76E17,504010140, Jonah168
 Wed Dec 05 06:10:42 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Yeah!  @ANCALES: Forecast track for #PabloPH  http://t.co/zTvmKZcB,2.76E17,38113221, pechak
 Wed Dec 05 06:11:39 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet,  @ANCALES: Arroyo urges colleagues: Help 'Pablo' victims http://t.co/mU3MQdBa #PabloPH -ask collect pocket foreign donations.,2.76E17,106760691, NokieVillanueva
 Wed Dec 05 06:14:52 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, Situation report on the effects of typhoon #PabloPH (NDRRMC) December 5 2012 as of 11 a.m. http://t.co/qj44YtAU | via @govph,2.76E17,192849591, pcdspo
 Wed Dec 05 06:13:52 CET 2012,Please tag the following tweet based on the category or categories that best describes the link(s) included in the tweet, #PabloPH hitting Isla de Oro - at least Cagayan de Oro had zero casualty. http://t.co/SUeoxVvh,2.76E17,188179771, donzzycdo
